酒店名称,评分,最贵房间价格
如家派柏·云智能酒店(天津武清君利新家园店),4.8,259
上海宝安大酒店,4.8,2652
上海圆谷民宿,4.8,683
7天优品酒店(上海徐家汇龙华路地铁站店),4.8,330
如家酒店·neo(天津火车站古文化街店),4.8,389
沃顿连锁酒店(广州永庆坊黄沙地铁站店),4.8,277
如家酒店·neo(上海北外滩大连路地铁站店),4.8,439
万信酒店(上海国际旅游度假区周浦万达地铁站店),4.8,788
上海青松城大酒店,4.8,2844
广州逸林假日酒店,4.8,2070
白夜青年电竞酒店(梅江会展中心店),4.8,514
汉庭酒店(上海虹口足球场地铁站店),4.8,284
希岸酒店(广州嘉禾望岗地铁站店),4.8,508
7天优品(广州京溪南方医院同和地铁站店),4.8,235
万丽天津宾馆,4.8,39130
臻享家酒店公寓(广州科汇金谷神舟路店),4.8,307
汇贵酒店(上海宝安公路地铁站店),4.8,250
上海浦东机场川沙亚朵X酒店,4.8,1114
锦江都城经典上海南京路步行街外滩新城饭店,4.8,2447
IU酒店(天津西站芥园西道地铁站店),4.8,219
广州东方村·森野度假村,4.8,4067
乐季酒店(天津侯台城建大学中北工业园店),4.8,255
海友酒店(上海南京东路地铁站店),4.8,330
诺源酒店(广州北京路步行街东湖地铁站店),4.8,816
城市便捷酒店(广州大石地铁站动物园总店),4.8,509
柏高酒店(广州沿江路团一大地铁站店),4.8,927
7天酒店(广州安华汇永泰地铁站店),4.8,232
重庆融舍酒店(磁器口店),4.8,307
喆啡酒店(天津火车站眼科医院店),4.8,733
上海虹桥宾馆,4.8,3121
如家商旅酒店(上海北外滩大连路地铁站店),4.8,579
宜嘉绿洲酒店(琶洲会展中心店),4.8,732
玖樾酒店(天津站店),4.8,313
上海百乐门精品酒店,4.8,1837
汉庭酒店(天津金钟河大街店),4.8,539
知行居服务公寓(南开大学店),4.8,331
如家酒店(广州上下九步行街长寿路地铁站店),4.8,363
维也纳酒店(广州白云国际机场人和地铁站店),4.8,499
伯格主题公寓(广州高铁南站石壁地铁站店),4.8,262
麗枫酒店(广州京溪南方医院梅花园地铁站店),4.8,612
上海康桥万豪酒店,4.8,1581
瑞嘉酒店式公寓(天津滨江道店),4.8,425
汉庭酒店(广州野生动物园南门店),4.8,318
华勘酒店(天津中山门地铁站店),4.8,325
锦江都城经典上海青年会人民广场酒店,4.8,1958
广州马会酒店(珠江新城店),4.8,2287
漫悦精品公寓(天津东丽医院开发区店),4.8,234
广州嘉逸国际酒店,4.8,2647
汉庭酒店(天津新一中心医院复康路店),4.8,294
桔子酒店(天津华苑店),4.8,522
上海海神诺富特大酒店,4.8,1453
上海虹桥商务区凯悦嘉轩酒店,4.8,1263
格美酒店(上海武宁曹杨路地铁站店),4.8,629
上海静安万枫酒店,4.8,888
云喜影院酒店(团泊新城店),4.8,488
汉庭酒店(广州三元里地铁站店),4.8,358
上海明珠大饭店,4.8,1919
上海浦东机场华美达安可酒店,4.8,740
上海五角场博邻酒店,4.8,2116
星尚国际青年旅舍(上海宋园路地铁站店),4.8,295
广州卓尊金莎大酒店,4.8,1497
格林豪泰智选酒店(上海南翔地铁站店),4.8,327
天空之城公寓酒店(重庆西站店),4.8,159
美踪酒店(上海中山医院大木桥路店),4.8,815
海友酒店(上海莘庄地铁站店),4.8,296
上海金茂君悦大酒店,4.8,44631
白玉兰酒店(上海锦江乐园店),4.8,727
汉庭酒店(上海人民广场店),4.8,672
广州丛林大象酒店(番禺长隆南村万博地铁站店),4.8,994
天津津门爱来客电竞影院酒店,4.8,254
上海静安洲际酒店,4.8,4605
优驿臻选酒店公寓(滨海站宝龙广场店),4.8,368
麗枫酒店(广州白云机场空港店),4.8,477
景莱酒店·轻奢(大宁国际西藏北路店),4.8,494
如家酒店·neo(上海曹杨新村枫桥路地铁站店),4.8,520
上海威斯汀大饭店,4.8,10933
华舒酒店(上海漕盈路地铁站店),4.8,349
锦江之星酒店(上海大学嘉定北地铁站店),4.8,377
置嘉公寓(天津万科时代店),4.8,243
汉庭酒店(上海虹桥枢纽火车站店),4.8,317
海友酒店(上海北外滩平凉路店),4.8,299
铭途星际酒店,4.8,309
如家商旅酒店(天津南京路海光寺店),4.8,490
上海凯宾斯基大酒店,4.8,5344
广州富楹酒店(增城万达广场店),4.8,302
和颐至尊酒店(上海南京西路地铁站店),4.8,717
格林豪泰酒店(上海周浦医谷店),4.8,345
和颐至尊酒店(上海人民广场南京路步行街店),4.8,1333
全季酒店(上海七宝地铁站店),4.8,479
上海光大国际大酒店,4.8,1468
汉庭酒店(广州白云机场人和地铁站店),4.8,255
维也纳国际酒店(上海金沙江路长风公园店),4.8,1052
YUNIK酒店(上海中山公园延安西路店),4.8,476
上海新世界丽笙大酒店,4.8,3308
天津滨海塘沽金世界酒店,4.8,856
皇家国际(广州新白云国际机场店),4.8,289
万江国际公寓(黄边地铁站设计之都店),4.8,244
蚂蚁电竞酒店(重庆南滨路长嘉汇店),4.8,391
云上四季世游湾酒店,4.8,498
如家酒店·neo(上海新国际博览中心芳华路地铁站店),4.8,567
7天连锁酒店(上海江宁路地铁站玉佛寺店),4.8,309
天津丽呈华廷酒店,4.8,2054
和颐至尚酒店(上海陆家嘴浦电路地铁站店),4.8,602
全季酒店(上海外滩金陵东路店),4.8,899
维也纳3好酒店(上海世博三林店),4.8,540
驿家太空舱青年旅舍(天津站店),4.8,56
天津之眼逸扉酒店,4.8,2050
楠树草堂酒店(天津火车站意大利风情区店),4.8,261
舒馨酒店(天津南开医院店),4.8,166
文乙酒店(广东省人民医院店),4.8,347
上海金桥中心智选假日酒店,4.8,763
维也纳国际酒店(上海世博园店),4.8,792
东客林酒店(天津梅江会展中心店),4.8,244
上海大华新村路地铁站亚轻X酒店,4.8,792
如家商旅酒店(天津奥体中心肿瘤医院店),4.8,353
上海林隐艺术酒店,4.8,1583
丽柏酒店(天津五大道南京路店),4.8,571
天津京津宾馆,4.8,662
豪歌福式公寓(广州番禺长隆万达广场店),4.8,336
和颐至尚酒店(上海陆家嘴蓝村路地铁站店),4.8,631
相柠酒店(重庆解放碑步行街洪崖洞店),4.8,268
上海极乐汤川沙温泉酒店,4.8,861
上海巴塞罗娜国际度假酒店,4.8,1286
景莱酒店·臻选(上海徐家汇交通大学店),4.8,1224
汉庭酒店(广州燕塘地铁站店),4.8,433
重庆寻鲸录城市民宿(石坪桥保利彩乐荟店),4.8,190
卡尔曼国际公寓(广州黄埔南海神庙地铁站店),4.8,147
重庆木野酒店(重庆南滨路长嘉汇店),4.8,561
如家睿柏·云酒店(上海金山石化店),4.8,204
拾光(天津国家海洋博物馆店),4.8,137
全季酒店(上海北新泾地铁站店),4.8,456
维也纳酒店(天津北辰西堤头店),4.8,940
上海嘉定凯悦酒店,4.8,1608
全季酒店(上海延安西路地铁站店),4.8,498
格林豪泰(天津大港石化路店),4.8,444
上海龙湖霞菲公馆,4.8,685
全季酒店(上海七宝虹桥火车站店),4.8,421
云季不凡公寓(广州黄边地铁站店),4.8,416
全季酒店(上海虹桥机场店),4.8,410
上海虹桥雅辰悦居酒店,4.8,2359
帝璟雅致酒店(上海韩国街万象城店),4.8,1794
上海南京东路铂金万澳酒店,4.8,1937
天津泡芙家民宿(东疆亲海公园店),4.8,355
怡佳酒店(天津广开四马路地铁站店),4.8,181
天津盛澜国际酒店,4.8,1806
康铂酒店(上海静安店),4.8,1648
7天优品酒店(广州芳村广钢新城鹤洞地铁站店),4.8,356
新荟城市酒店(长寿路地铁站店),4.8,555
如家华驿精选酒店(宝坻周良街道店),4.8,350
汉庭酒店(上海火车站店),4.8,532
格林豪泰酒店(天津梅江会展中心万达广场店),4.8,464
长寿古镇品尊智能酒店(长寿北站店),4.8,299
YUNIK酒店(广州永庆坊中山八地铁站店),4.8,476
如家酒店·neo(天津和平路步行街山西路店),4.8,340
宜尚酒店(广州江南西市二宫地铁站店),4.8,865
上海协信莎玛长风服务式公寓,4.8,1429
上海品尊辉盛名致精品酒店公寓,4.8,2440
上海浦东开元大酒店,4.8,1012
香蕉宿设计公馆(广州南村万博地铁站万达店),4.8,561
慕弈酒店(上海虹桥会展中心店),4.8,526
希尔登国际公寓(庙头地铁站店),4.8,233
广州中心皇冠假日酒店,4.8,3652
如家商旅酒店(上海九院马当路地铁站店),4.8,727
上海三甲港绿地铂瑞酒店,4.8,1476
天津津湾广场五大道亚朵酒店,4.8,1214
广州粤海喜来登酒店,4.8,5117
楠树酒店(天津西站勤俭道地铁站店),4.8,506
邻江壹号国际邮轮酒店(上海宝杨路港区店),4.8,1134
广州合汇温泉酒店,4.8,5102
上海锦江饭店,4.8,4213
如家·UP华驿精选酒店(武清高铁站中信广场店),4.8,286
皖江莱斯酒店(重庆磁器口古镇店),4.8,427
如家酒店·neo(广州芳村花地湾地铁站店),4.8,329
帕菲商旅公寓(广州南站店),4.8,676
客堂涧酒店(上海火车站宝山路地铁站店),4.8,333
格林东方酒店(重庆杨家坪步行街万象城店),4.8,417
全季酒店(上海新国际博览中心锦绣路店),4.8,560
零点依九思国际酒店(上海交大店),4.8,286
宿适轻奢酒店(上海虹梅路店),4.8,436
上海虹桥雅辰缇酒店,4.8,550
如家酒店·neo(上海江湾镇地铁站店),4.8,322
上海闵行白金汉爵大酒店,4.8,1643
上海海昌奥特曼主题酒店,4.8,2859
都城酒店(广州白云国际机场人和地铁站店),4.8,792
广州圣丰索菲特大酒店,4.8,2714
桔子酒店(上海外滩四川北路店),4.8,993
麗枫酒店(广州番禺汉溪长隆大石地铁站店),4.8,859
上海陆家嘴东方明珠CitiGO欢阁酒店,4.8,780
广州岭居创享公寓(海珠广场地铁站沙面公园店),4.8,745
凯拉美酒店(天津滨海国际机场店),4.8,195
如家精选酒店(上海儿科医院莲花路地铁站店),4.8,480
铂卡伦国际公寓(广州燕岗地铁站店),4.8,409
和颐至尚酒店(上海前滩世博园店),4.8,858
上海开元名庭酒店,4.8,633
重庆蔚泰酒店,4.8,356
全季酒店(上海虹桥机场空港店),4.8,414
橘子服务式公寓(广州万科峯汇店),4.8,438
如家驿居酒店(上海虹桥火车站华翔路店),4.8,360
永利轩(广州新白云国际机场店),4.8,279
上海森兰洲海路地铁站CitiGO HOUSE欢阁服务公寓,4.8,918
全季酒店(上海商城路地铁站店),4.8,860
拾光臻品酒店,4.8,258
维也纳国际酒店(天津五大道营口道地铁站店),4.8,662
格林东方酒店(天津滨海新区中新生态城店),4.8,542
凯里亚德酒店(上海国际旅游度假区浦东机场店),4.8,718
汉庭酒店(天津南开大悦城店),4.8,265
骏怡酒店(天津宜兴埠北地铁站店),4.8,186
星酒店(上海虹桥国展中心店),4.8,293
西柚智品酒店(广州长隆野生动物园店),4.8,1240
桔子水晶上海陆家嘴东方明珠酒店,4.8,789
广州正佳广场万豪酒店,4.8,3247
随行轻居酒店(上海松江大学城店),4.8,266
隽升公寓,4.8,387
汉庭酒店(广州车陂地铁站二店),4.8,344
多园青年旅舍(上海外滩店),4.8,86
上海银星皇冠假日酒店,4.8,1453
如家酒店·neo(上海五角场长海医院店),4.8,370
宜必思酒店(上海虹桥火车站店),4.8,277
宜尚酒店(广州南站店),4.8,597
定士居公寓(上海虹桥国家会展中心店),4.8,706
格林豪泰智选酒店(天津宜宾道地铁站店),4.8,268
上海唐镇智选假日酒店,4.8,711
海塘小院投影民宿(国家海洋博物馆店),4.8,208
重庆长安酒店(观音桥北滨路店),4.8,698
上海虹桥西郊庄园丽笙大酒店,4.8,10194
格林豪泰智选酒店(上海复旦大学五角场地铁站店),4.8,400
四个天台青年旅舍(解放碑店),4.8,289
上海邻家美利亚酒店,4.8,4354
广州南站丽芮酒店,4.8,2623
宇声国际酒店(天津新国家会展中心吾悦广场店),4.8,703
萬星Loft跃层酒店(重庆光环爱情海购物广场店),4.8,673
IU酒店(重庆北站南广场店),4.8,268
遇站八号艺术酒店(上海外滩店),4.8,565
道禾酒店(重庆泽胜中央广场店),4.8,294
总统大酒店(广州天河岗顶地铁站店),4.8,883
成黎酒店(重庆观音桥步行街店),4.8,441
广州民安公寓,4.8,198
广州天河太古汇喆啡锐品酒店,4.8,1950
柏曼酒店(广州塔客村地铁站琶洲会展旗舰店),4.8,739
上海三航宾馆,4.8,800
广州礼顿酒店,4.8,1623
U hotel酒店(天津华明大道滨海国际机场店),4.8,179
铂睿国际公寓(广州新塘店),4.8,195
全季酒店(上海人民广场福建中路店),4.8,718
全季酒店(上海虹桥古北壹号店),4.8,469
上海苏宁诺富特酒店,4.8,2663
古川大酒店(永川高铁东站店),4.8,448
蓉乙四季酒店(绿梦广场店),4.8,217
柏琳雅酒店(重庆江北机场店),4.8,182
赛维斯轻奢设计公寓(广州南站店),4.8,244
如家商旅酒店(天津滨海新区烟台道店),4.8,431
明轩酒店(广州孙逸仙纪念医院南院东晓南地铁站店),4.8,264
西马沁寓(广州天河客运站店),4.8,330
万信酒店(上海陆家嘴世博园店),4.8,2215
海友酒店(天津海泰南北大街城建大学店),4.8,370
唯庭酒店(上海中山公园地铁站店),4.8,620
果迪酒店(上海航头地铁站店),4.8,199
燕岭大厦(广州东站燕塘地铁站店),4.8,1050
赛楠酒店(广州大沙地地铁站店),4.8,180
上海万达美华酒店,4.8,843
云上酒店(沙坪坝三峡广场店),4.8,265
汉庭酒店(上海漕河泾漕宝路店),4.8,362
汉庭酒店(重庆解放碑步行街中心店),4.8,458
汉庭酒店(上海东安路店),4.8,798
璞舍智享酒店(重庆工商大学六公里轻轨站店),4.8,294
淮海宾馆(上海外滩店),4.8,457
宿适酒店(上海外滩南京东路地铁站店),4.8,470
如家派柏·云酒店(广州白云机场人和地铁站店),4.8,197
重庆南山喜悦秘境酒店,4.8,1523
逸宿·智选服务公寓(天津团泊大学城店),4.8,296
喆啡酒店(天津奥体中心肿瘤医院店),4.8,777
夏朗酒店(广州白云机场莲塘地铁站店),4.8,652
知捷公寓(广州黄埔区夏港地铁站店),4.8,282
Country One江山壹号国际公馆(南滨路喜马拉雅店),4.8,1004
外商·艺龙酒店(广州珠江新城店),4.8,1728
汉庭酒店(上海豫园小南门地铁站店),4.8,592
重庆卓米·MISS A酒店(悦来国博会展中心店),4.8,347
如家酒店·neo(上海打浦桥鲁班路地铁站店),4.8,479
逸米酒店(广州三元里地铁站美博城店),4.8,264
天津友谊宾馆,4.8,1616
如家酒店(天津西青杨柳青新华道店),4.8,279
如家酒店·neo(天津卫津路水上公园天塔店),4.8,292
喆啡酒店(天津五大道友谊路文化中心地铁站店),4.8,493
天津金角酒店(津港公路八里台工业园店),4.8,1346
如家酒店·neo(天津华苑产业园区复康桥店),4.8,453
天津华阳精品酒店,4.8,328
菲立斯酒店(广州百信广场汇侨新城店),4.8,371
仙女山大卫营度假酒店(游客接待中心店),4.8,1019
白玉兰酒店(上海国际旅游度假区浦东机场店),4.8,481
广州云佳酒店(广州白云国际机场T2航站楼店),4.8,618
易佰连锁旅店(天津西站红桥洪湖里地铁站店),4.8,286
欣悦轻奢公寓(广州南站店),4.8,175
唯庭酒店(天津之眼北宁公园地铁站店),4.8,1420
天津利顺德大厦服务公寓,4.8,1021
IU酒店(天津滨海新区洋货市场店),4.8,162
格林豪泰(天津塘沽河北路洋货市场店),4.8,270
天津利顺德大饭店,4.8,10717
派酒店(天津宾馆地铁站市政府店),4.8,190
上海金巴兰国际酒店(虹桥机场北翟路店),4.8,498
如家酒店(天津滨海新区第七大街店),4.8,287
如家派柏·云酒店(天津西站水游城店),4.8,689
如家酒店(天津围堤道市文化中心店),4.8,376
天津和平智选假日酒店,4.8,728
上海广场嘉廷酒店,4.8,999
天津滨海一号酒店,4.8,13196
99优选酒店(天津之眼古文化街店),4.8,244
广州白云机场诺富特酒店(航站楼店),4.8,1264
骏怡酒店(天津滨海新区塘沽火车站上海道店),4.8,182
梨兴温泉酒店(天津梅江会展中心店),4.8,278
华驿酒店(天津东丽开发区国家会展中心店),4.8,203
7天优品Premium(天津火车站北广场地铁站店),4.8,194
上海途庐民宿,4.8,265
上海臻悦酒店(外滩四川北路店),4.8,886
威斯顿酒店(天津奥体中心凌奥店),4.8,495
天津津利华大酒店,4.8,8122
柏思雅致酒店(安华汇店),4.8,331
锦江之星(天津南站店),4.8,408
广豪酒店(广州珠江新城暨南大学店),4.8,1199
爱尚民宿(重庆观音桥步行街店),4.8,116
上海外滩华尔道夫酒店,4.8,91884
如家商旅酒店(天津五大道游客中心外国语大学店),4.8,635
